# E-PLANE RADIATION PATTERN
# -------------------------
#
  190.0000	-60.0000
  191.0000	-60.0000
  192.0000	-60.0000
  193.0000	-60.0000
  194.0000	-60.0000
  195.0000	-60.0000
  196.0000	-60.0000
  197.0000	-60.0000
  198.0000	-60.0000
  199.0000	-60.0000
  200.0000	-60.0000
  201.0000	-60.0000
  202.0000	-60.0000
  203.0000	-60.0000
  204.0000	-60.0000
  205.0000	-60.0000
  206.0000	-60.0000
  207.0000	-60.0000
  208.0000	-60.0000
  209.0000	-60.0000
  210.0000	-60.0000
  211.0000	-60.0000
  212.0000	-60.0000
  213.0000	-60.0000
  214.0000	-60.0000
  215.0000	-60.0000
  216.0000	-60.0000
  217.0000	-60.0000
  218.0000	-60.0000
  219.0000	-60.0000
  220.0000	-60.0000
  221.0000	-60.0000
  222.0000	-60.0000
  223.0000	-60.0000
  224.0000	-60.0000
  225.0000	-60.0000
  226.0000	-60.0000
  227.0000	-60.0000
  228.0000	-60.0000
  229.0000	-60.0000
  230.0000	-60.0000
  231.0000	-60.0000
  232.0000	-60.0000
  233.0000	-60.0000
  234.0000	-60.0000
  235.0000	-60.0000
  236.0000	-60.0000
  237.0000	-60.0000
  238.0000	-60.0000
  239.0000	-60.0000
  240.0000	-60.0000
  241.0000	-60.0000
  242.0000	-60.0000
  243.0000	-60.0000
  244.0000	-60.0000
  245.0000	-60.0000
  246.0000	-60.0000
  247.0000	-60.0000
  248.0000	-60.0000
  249.0000	-60.0000
  250.0000	-60.0000
  251.0000	-60.0000
  252.0000	-60.0000
  253.0000	-60.0000
  254.0000	-60.0000
  255.0000	-60.0000
  256.0000	-60.0000
  257.0000	-60.0000
  258.0000	-60.0000
  259.0000	-60.0000
  260.0000	-60.0000
  261.0000	-60.0000
  262.0000	-60.0000
  263.0000	-60.0000
  264.0000	-60.0000
  265.0000	-60.0000
  266.0000	-60.0000
  267.0000	-60.0000
  268.0000	-60.0000
  269.0000	-60.0000
  270.0000	-3.5162
  271.0000	-3.5149
  272.0000	-3.5112
  273.0000	-3.5050
  274.0000	-3.4964
  275.0000	-3.4853
  276.0000	-3.4717
  277.0000	-3.4558
  278.0000	-3.4375
  279.0000	-3.4168
  280.0000	-3.3939
  281.0000	-3.3687
  282.0000	-3.3413
  283.0000	-3.3117
  284.0000	-3.2800
  285.0000	-3.2462
  286.0000	-3.2104
  287.0000	-3.1727
  288.0000	-3.1332
  289.0000	-3.0918
  290.0000	-3.0487
  291.0000	-3.0039
  292.0000	-2.9575
  293.0000	-2.9096
  294.0000	-2.8603
  295.0000	-2.8095
  296.0000	-2.7576
  297.0000	-2.7044
  298.0000	-2.6500
  299.0000	-2.5947
  300.0000	-2.5384
  301.0000	-2.4812
  302.0000	-2.4232
  303.0000	-2.3645
  304.0000	-2.3051
  305.0000	-2.2452
  306.0000	-2.1849
  307.0000	-2.1241
  308.0000	-2.0631
  309.0000	-2.0018
  310.0000	-1.9404
  311.0000	-1.8789
  312.0000	-1.8174
  313.0000	-1.7560
  314.0000	-1.6948
  315.0000	-1.6337
  316.0000	-1.5730
  317.0000	-1.5126
  318.0000	-1.4527
  319.0000	-1.3933
  320.0000	-1.3345
  321.0000	-1.2762
  322.0000	-1.2187
  323.0000	-1.1620
  324.0000	-1.1060
  325.0000	-1.0510
  326.0000	-0.9968
  327.0000	-0.9437
  328.0000	-0.8916
  329.0000	-0.8405
  330.0000	-0.7906
  331.0000	-0.7419
  332.0000	-0.6944
  333.0000	-0.6482
  334.0000	-0.6034
  335.0000	-0.5598
  336.0000	-0.5177
  337.0000	-0.4770
  338.0000	-0.4378
  339.0000	-0.4001
  340.0000	-0.3639
  341.0000	-0.3293
  342.0000	-0.2963
  343.0000	-0.2649
  344.0000	-0.2352
  345.0000	-0.2071
  346.0000	-0.1808
  347.0000	-0.1562
  348.0000	-0.1333
  349.0000	-0.1122
  350.0000	-0.0928
  351.0000	-0.0753
  352.0000	-0.0596
  353.0000	-0.0456
  354.0000	-0.0336
  355.0000	-0.0233
  356.0000	-0.0149
  357.0000	-0.0084
  358.0000	-0.0037
  359.0000	-0.0009
  360.0000	 0.0000
